,Tournament,White_Name,White_Age,White_Rating,White_Title,Black_Name,Black_Age,Black_Rating,Black_Title,Result_White,White_Age_Squared,White_Rating_Squared,White_Age_Rating_CP,Black_Age_Squared,Black_Rating_Squared,Black_Age_Rating_CP
667,FWC_23,Mastrovasilis Dimitrios,6.153846154,5.86999999,GM,Vidit Santosh Gujrathi,4.461538462,7.18999999,GM,0.5,37.86982249,34.45689988,36.12307686,19.90532544,51.69609986,32.07846149
668,FWC_23,Acosta Pablo Ismael,3.692307692,4.84999999,IM,Deac Bogdan-Daniel,3.384615385,6.93000001,GM,0,13.63313609,23.5224999,17.90769227,11.4556213,48.02490014,23.45538465
669,FWC_23,Deac Bogdan-Daniel,3.384615385,6.93000001,GM,Acosta Pablo Ismael,3.692307692,4.84999999,IM,1,11.4556213,48.02490014,23.45538465,13.63313609,23.5224999,17.90769227
670,FWC_23,Nihal Sarin,2.923076923,6.88,GM,Bachmann Axel,5.230769231,6.04,GM,1,8.544378698,47.3344,20.11076923,27.36094675,36.4816,31.59384615
671,FWC_23,Bachmann Axel,5.230769231,6.04,GM,Nihal Sarin,2.923076923,6.88,GM,0,27.36094675,36.4816,31.59384615,8.544378698,47.3344,20.11076923
672,FWC_23,Mamedov Rauf,5.384615385,6.36000001,GM,Predke Alexandr,4.461538462,6.51000001,GM,0.5,28.99408284,40.44960013,34.2461539,19.90532544,42.38010013,29.04461543
673,FWC_23,Predke Alexandr,4.461538462,6.51000001,GM,Mamedov Rauf,5.384615385,6.36000001,GM,0.5,19.90532544,42.38010013,29.04461543,28.99408284,40.44960013,34.2461539
674,FWC_23,Nepomniachtchi Ian,5.076923077,7.78999999,GM,Asadli Vugar,3.384615385,5.67000001,GM,1,25.77514793,60.68409984,39.54923072,11.4556213,32.14890011,19.19076926
675,FWC_23,Asadli Vugar,3.384615385,5.67000001,GM,Nepomniachtchi Ian,5.076923077,7.78999999,GM,0.5,11.4556213,32.14890011,19.19076926,25.77514793,60.68409984,39.54923072
676,FWC_23,Mchedlishvili Mikheil,6.769230769,5.61000001,GM,Caruana Fabiano,4.769230769,7.81999999,GM,0,45.82248521,31.47210011,37.97538468,22.74556213,61.15239984,37.29538457
677,FWC_23,Caruana Fabiano,4.769230769,7.81999999,GM,Mchedlishvili Mikheil,6.769230769,5.61000001,GM,1,22.74556213,61.15239984,37.29538457,45.82248521,31.47210011,37.97538468
678,FWC_23,Liang Awonder,3.076923077,6.49,GM,Yilmaz Mustafa,4.769230769,6.39000001,GM,0.5,9.467455621,42.1201,19.96923077,22.74556213,40.83210013,30.47538466
679,FWC_23,Yilmaz Mustafa,4.769230769,6.39000001,GM,Liang Awonder,3.076923077,6.49,GM,0.5,22.74556213,40.83210013,30.47538466,9.467455621,42.1201,19.96923077
680,FWC_23,Fier Alexandr,5.384615385,6.04,GM,Robson Ray,4.461538462,6.88999999,GM,0.5,28.99408284,36.4816,32.52307692,19.90532544,47.47209986,30.73999996
681,FWC_23,Robson Ray,4.461538462,6.88999999,GM,Fier Alexandr,5.384615385,6.04,GM,1,19.90532544,47.47209986,30.73999996,28.99408284,36.4816,32.52307692
682,FWC_23,Anton Guijarro David,4.307692308,6.91,GM,Gadimbayli Abdulla,3.230769231,4.83000001,GM,0.5,18.55621302,47.7481,29.76615385,10.43786982,23.3289001,15.60461542
683,FWC_23,Gadimbayli Abdulla,3.230769231,4.83000001,GM,Anton Guijarro David,4.307692308,6.91,GM,0.5,10.43786982,23.3289001,15.60461542,18.55621302,47.7481,29.76615385
684,FWC_23,Suleymanli Aydin,2.769230769,5.86,GM,Maghsoodloo Parham,3.538461538,7.18999999,GM,0,7.668639053,34.3396,16.22769231,12.52071006,51.69609986,25.44153843
685,FWC_23,Maghsoodloo Parham,3.538461538,7.18999999,GM,Suleymanli Aydin,2.769230769,5.86,GM,0.5,12.52071006,51.69609986,25.44153843,7.668639053,34.3396,16.22769231
686,FWC_23,Donchenko Alexander,3.846153846,6.67999999,GM,Bartel Mateusz,5.846153846,6.13999999,GM,0.5,14.79289941,44.62239987,25.69230765,34.17751479,37.69959988,35.89538456
687,FWC_23,Bartel Mateusz,5.846153846,6.13999999,GM,Donchenko Alexander,3.846153846,6.67999999,GM,0.5,34.17751479,37.69959988,35.89538456,14.79289941,44.62239987,25.69230765
688,FWC_23,Svane Frederik,2.923076923,6.18000001,GM,Cheparinov Ivan,5.692307692,6.63000001,GM,0.5,8.544378698,38.19240012,18.06461541,32.40236686,43.95690013,37.74000006
689,FWC_23,Cheparinov Ivan,5.692307692,6.63000001,GM,Svane Frederik,2.923076923,6.18000001,GM,0.5,32.40236686,43.95690013,37.74000006,8.544378698,38.19240012,18.06461541
690,FWC_23,Duda Jan-Krzysztof,3.846153846,7.32000001,GM,Cordova Emilio,4.923076923,5.41999999,GM,1,14.79289941,53.58240015,28.15384619,24.23668639,29.37639989,26.68307687
691,FWC_23,Cordova Emilio,4.923076923,5.41999999,GM,Duda Jan-Krzysztof,3.846153846,7.32000001,GM,0.5,24.23668639,29.37639989,26.68307687,14.79289941,53.58240015,28.15384619
692,FWC_23,Janik Igor,3.538461538,5.47999999,GM,Dominguez Perez Leinier,6.153846154,7.39,GM,0,12.52071006,30.03039989,19.3907692,37.86982249,54.6121,45.47692308
693,FWC_23,Dominguez Perez Leinier,6.153846154,7.39,GM,Janik Igor,3.538461538,5.47999999,GM,1,37.86982249,54.6121,45.47692308,12.52071006,30.03039989,19.3907692
694,FWC_23,Guseinov Gadir,5.692307692,6.61,GM,Bjerre Jonas Buhl,2.923076923,6.24000001,GM,0.5,32.40236686,43.6921,37.62615385,8.544378698,38.93760012,18.24000003
695,FWC_23,Bjerre Jonas Buhl,2.923076923,6.24000001,GM,Guseinov Gadir,5.692307692,6.61,GM,0.5,8.544378698,38.93760012,18.24000003,32.40236686,43.6921,37.62615385
696,FWC_23,De Silva L M S T,2.615384615,4.33,IM,Wojtaszek Radoslaw,5.538461538,6.76,GM,0.5,6.840236686,18.7489,11.32461538,30.67455621,45.6976,37.44
697,FWC_23,Wojtaszek Radoslaw,5.538461538,6.76,GM,De Silva L M S T,2.615384615,4.33,IM,1,30.67455621,45.6976,37.44,6.840236686,18.7489,11.32461538
698,FWC_23,Shankland Sam,4.923076923,7.11000001,GM,Schitco Ivan,3.076923077,5.07000001,GM,0,24.23668639,50.55210014,35.00307697,9.467455621,25.7049001,15.60000003
699,FWC_23,Schitco Ivan,3.076923077,5.07000001,GM,Shankland Sam,4.923076923,7.11000001,GM,0.5,9.467455621,25.7049001,15.60000003,24.23668639,50.55210014,35.00307697
700,FWC_23,Smirin Ilia,8.461538462,5.95,GM,Shevchenko Kirill,3.230769231,6.94,GM,0,71.59763314,35.4025,50.34615385,10.43786982,48.1636,22.42153846
701,FWC_23,Shevchenko Kirill,3.230769231,6.94,GM,Smirin Ilia,8.461538462,5.95,GM,1,10.43786982,48.1636,22.42153846,71.59763314,35.4025,50.34615385
702,FWC_23,Sarana Alexey,3.538461538,6.85,GM,Huang Renjie,2.923076923,4.45,Untitled,0.5,12.52071006,46.9225,24.23846154,8.544378698,19.8025,13.00769231
703,FWC_23,Huang Renjie,2.923076923,4.45,Untitled,Sarana Alexey,3.538461538,6.85,GM,0,8.544378698,19.8025,13.00769231,12.52071006,46.9225,24.23846154
704,FWC_23,Durarbayli Vasif,4.769230769,6.31,GM,Moussard Jules,4.307692308,6.54000001,GM,0,22.74556213,39.8161,30.09384615,18.55621302,42.77160013,28.17230774
705,FWC_23,Moussard Jules,4.307692308,6.54000001,GM,Durarbayli Vasif,4.769230769,6.31,GM,0.5,18.55621302,42.77160013,28.17230774,22.74556213,39.8161,30.09384615
706,FWC_23,So Wesley,4.615384615,7.69,GM,Can Emre,5.076923077,5.70000001,GM,0.5,21.30177515,59.1361,35.49230769,25.77514793,32.49000011,28.93846159
707,FWC_23,Can Emre,5.076923077,5.70000001,GM,So Wesley,4.615384615,7.69,GM,0.5,25.77514793,32.49000011,28.93846159,21.30177515,59.1361,35.49230769
708,FWC_23,Erdos Viktor,5.538461538,5.71,GM,Radjabov Teimour,5.538461538,7.47000001,GM,0.5,30.67455621,32.6041,31.62461538,30.67455621,55.80090015,41.37230775
709,FWC_23,Radjabov Teimour,5.538461538,7.47000001,GM,Erdos Viktor,5.538461538,5.71,GM,1,30.67455621,55.80090015,41.37230775,30.67455621,32.6041,31.62461538
710,FWC_23,Santos Latasa Jaime,4.153846154,6.55999999,GM,Meier Georg,5.538461538,6.28999999,GM,0.5,17.25443787,43.03359987,27.24923073,30.67455621,39.56409987,34.83692302
711,FWC_23,Meier Georg,5.538461538,6.28999999,GM,Santos Latasa Jaime,4.153846154,6.55999999,GM,0.5,30.67455621,39.56409987,34.83692302,17.25443787,43.03359987,27.24923073
712,FWC_23,Antipov Mikhail Al.,4,6.06000001,GM,Grandelius Nils,4.615384615,6.84000001,GM,0.5,16,36.72360012,24.24000004,21.30177515,46.78560014,31.56923082
713,FWC_23,Grandelius Nils,4.615384615,6.84000001,GM,Antipov Mikhail Al.,4,6.06000001,GM,0.5,21.30177515,46.78560014,31.56923082,16,36.72360012,24.24000004
714,FWC_23,Amin Bassem,5.384615385,6.94,GM,Albornoz Cabrera Carlos Daniel,3.538461538,5.91000001,GM,0.5,28.99408284,48.1636,37.36923077,12.52071006,34.92810012,20.91230773
715,FWC_23,Albornoz Cabrera Carlos Daniel,3.538461538,5.91000001,GM,Amin Bassem,5.384615385,6.94,GM,0.5,12.52071006,34.92810012,20.91230773,28.99408284,48.1636,37.36923077
716,FWC_23,Azarov Sergei,6.153846154,5.89,GM,Erigaisi Arjun,3.076923077,7.09999999,GM,0.5,37.86982249,34.6921,36.24615385,9.467455621,50.40999986,21.84615382
717,FWC_23,Erigaisi Arjun,3.076923077,7.09999999,GM,Azarov Sergei,6.153846154,5.89,GM,0.5,9.467455621,50.40999986,21.84615382,37.86982249,34.6921,36.24615385
718,FWC_23,Fedoseev Vladimir,4.307692308,6.76,GM,Pechac Jergus,3.384615385,6.07999999,GM,0.5,18.55621302,45.6976,29.12,11.4556213,36.96639988,20.5784615
719,FWC_23,Pechac Jergus,3.384615385,6.07999999,GM,Fedoseev Vladimir,4.307692308,6.76,GM,0.5,11.4556213,36.96639988,20.5784615,18.55621302,45.6976,29.12
720,FWC_23,Ragger Markus,5.384615385,6.24000001,GM,Sindarov Javokhir,2.769230769,6.58999999,GM,0.5,28.99408284,38.93760012,33.60000005,7.668639053,43.42809987,18.24923074
721,FWC_23,Sindarov Javokhir,2.769230769,6.58999999,GM,Ragger Markus,5.384615385,6.24000001,GM,0.5,7.668639053,43.42809987,18.24923074,28.99408284,38.93760012,33.60000005
722,FWC_23,Vachier-Lagrave Maxime,5.076923077,7.39,GM,Dragnev Valentin,3.692307692,5.76000001,GM,0.5,25.77514793,54.6121,37.51846154,13.63313609,33.17760012,21.26769234
723,FWC_23,Dragnev Valentin,3.692307692,5.76000001,GM,Vachier-Lagrave Maxime,5.076923077,7.39,GM,0.5,13.63313609,33.17760012,21.26769234,25.77514793,54.6121,37.51846154
724,FWC_23,Ivanisevic Ivan,7.076923077,5.35999999,GM,Le Quang Liem,4.923076923,7.27999999,GM,0.5,50.08284024,28.72959989,37.93230762,24.23668639,52.99839985,35.83999995
725,FWC_23,Le Quang Liem,4.923076923,7.27999999,GM,Ivanisevic Ivan,7.076923077,5.35999999,GM,0.5,24.23668639,52.99839985,35.83999995,50.08284024,28.72959989,37.93230762
726,FWC_23,Ponomariov Ruslan,6.153846154,6.64,GM,Kollars Dmitrij,3.692307692,6.18000001,GM,0.5,37.86982249,44.0896,40.86153846,13.63313609,38.19240012,22.81846158
727,FWC_23,Kollars Dmitrij,3.692307692,6.18000001,GM,Ponomariov Ruslan,6.153846154,6.64,GM,0.5,13.63313609,38.19240012,22.81846158,37.86982249,44.0896,40.86153846
728,FWC_23,Berkes Ferenc,5.846153846,6.15000001,GM,Gelfand Boris,8.461538462,6.67999999,GM,0.5,34.17751479,37.82250012,35.95384621,71.59763314,44.62239987,56.52307684
729,FWC_23,Gelfand Boris,8.461538462,6.67999999,GM,Berkes Ferenc,5.846153846,6.15000001,GM,0,71.59763314,44.62239987,56.52307684,34.17751479,37.82250012,35.95384621
730,FWC_23,Vitiugov Nikita,5.538461538,7.20000001,GM,Fridman Daniel,7.230769231,5.86,GM,1,30.67455621,51.84000014,39.87692313,52.28402367,34.3396,42.37230769
731,FWC_23,Fridman Daniel,7.230769231,5.86,GM,Vitiugov Nikita,5.538461538,7.20000001,GM,0.5,52.28402367,34.3396,42.37230769,30.67455621,51.84000014,39.87692313
732,FWC_23,Lagarde Maxime,4.461538462,5.98999999,GM,Praggnanandhaa R,2.769230769,6.90000001,GM,0,19.90532544,35.88009988,26.72461534,7.668639053,47.61000014,19.10769234
733,FWC_23,Praggnanandhaa R,2.769230769,6.90000001,GM,Lagarde Maxime,4.461538462,5.98999999,GM,0.5,7.668639053,47.61000014,19.10769234,19.90532544,35.88009988,26.72461534
734,FWC_23,Navara David,5.846153846,6.88999999,GM,Huschenbeth Niclas,4.769230769,6.03000001,GM,0.5,34.17751479,47.47209986,40.27999994,22.74556213,36.36090012,28.75846159
735,FWC_23,Huschenbeth Niclas,4.769230769,6.03000001,GM,Navara David,5.846153846,6.88999999,GM,0.5,22.74556213,36.36090012,28.75846159,34.17751479,47.47209986,40.27999994
736,FWC_23,Yakubboev Nodirbek,3.230769231,6.4,GM,Gledura Benjamin,3.692307692,6.45000001,GM,0.5,10.43786982,40.96,20.67692308,13.63313609,41.60250013,23.81538465
737,FWC_23,Gledura Benjamin,3.692307692,6.45000001,GM,Yakubboev Nodirbek,3.230769231,6.4,GM,0.5,13.63313609,41.60250013,23.81538465,10.43786982,40.96,20.67692308
738,FWC_23,Nakamura Hikaru,5.538461538,7.87,GM,Karthik Venkataraman,3.692307692,5.65,GM,0.5,30.67455621,61.9369,43.58769231,13.63313609,31.9225,20.86153846
739,FWC_23,Karthik Venkataraman,3.692307692,5.65,GM,Nakamura Hikaru,5.538461538,7.87,GM,0.5,13.63313609,31.9225,20.86153846,30.67455621,61.9369,43.58769231
740,FWC_23,Carlsen Magnus,5.076923077,8.35,GM,Tari Aryan,3.692307692,6.40999999,GM,1,25.77514793,69.7225,42.39230769,13.63313609,41.08809987,23.66769227
741,FWC_23,Tari Aryan,3.692307692,6.40999999,GM,Carlsen Magnus,5.076923077,8.35,GM,0.5,13.63313609,41.08809987,23.66769227,25.77514793,69.7225,42.39230769
742,FWC_23,Tabatabaei M. Amin,3.384615385,6.88999999,GM,Keymer Vincent,2.923076923,6.90000001,GM,0,11.4556213,47.47209986,23.31999997,8.544378698,47.61000014,20.1692308
743,FWC_23,Keymer Vincent,2.923076923,6.90000001,GM,Tabatabaei M. Amin,3.384615385,6.88999999,GM,1,8.544378698,47.61000014,20.1692308,11.4556213,47.47209986,23.31999997
744,FWC_23,Sanal Vahap,3.846153846,5.85000001,GM,Korobov Anton,5.846153846,6.67,GM,0.5,14.79289941,34.22250012,22.50000004,34.17751479,44.4889,38.99384615
745,FWC_23,Korobov Anton,5.846153846,6.67,GM,Sanal Vahap,3.846153846,5.85000001,GM,0.5,34.17751479,44.4889,38.99384615,14.79289941,34.22250012,22.50000004
746,FWC_23,Ivanchuk Vasyl,8.307692308,6.67,GM,Wei Yi,3.692307692,7.26000001,GM,0.5,69.01775148,44.4889,55.41230769,13.63313609,52.70760015,26.80615388
747,FWC_23,Wei Yi,3.692307692,7.26000001,GM,Ivanchuk Vasyl,8.307692308,6.67,GM,0.5,13.63313609,52.70760015,26.80615388,69.01775148,44.4889,55.41230769
748,FWC_23,Tin Jingyao,3.538461538,5.73000001,GM,Svane Rasmus,4,6.25,GM,0,12.52071006,32.83290011,20.27538465,16,39.0625,25
749,FWC_23,Svane Rasmus,4,6.25,GM,Tin Jingyao,3.538461538,5.73000001,GM,0.5,16,39.0625,25,12.52071006,32.83290011,20.27538465
750,FWC_23,Howell David W L,5.076923077,6.76999999,GM,Wang Hao,5.230769231,7.09,GM,0.5,25.77514793,45.83289986,34.37076918,27.36094675,50.2681,37.08615385
751,FWC_23,Wang Hao,5.230769231,7.09,GM,Howell David W L,5.076923077,6.76999999,GM,0.5,27.36094675,50.2681,37.08615385,25.77514793,45.83289986,34.37076918
752,FWC_23,Vallejo Pons Francisco,6.307692308,7.06,GM,Esipenko Andrey,3.230769231,6.82999999,GM,0.5,39.78698225,49.8436,44.53230769,10.43786982,46.64889986,22.06615381
753,FWC_23,Esipenko Andrey,3.230769231,6.82999999,GM,Vallejo Pons Francisco,6.307692308,7.06,GM,0.5,10.43786982,46.64889986,22.06615381,39.78698225,49.8436,44.53230769
754,FWC_23,Narayanan.S.L,3.846153846,6.55999999,GM,Gukesh D,2.615384615,7.44000001,GM,0.5,14.79289941,43.03359987,25.23076919,6.840236686,55.35360015,19.45846156
755,FWC_23,Gukesh D,2.615384615,7.44000001,GM,Narayanan.S.L,3.846153846,6.55999999,GM,1,6.840236686,55.35360015,19.45846156,14.79289941,43.03359987,25.23076919
756,FWC_23,Giri Anish,4.461538462,7.75,GM,Abasov Nijat,4.307692308,6.31999999,GM,0.5,19.90532544,60.0625,34.57692308,18.55621302,39.94239987,27.22461534
757,FWC_23,Abasov Nijat,4.307692308,6.31999999,GM,Giri Anish,4.461538462,7.75,GM,0.5,18.55621302,39.94239987,27.22461534,19.90532544,60.0625,34.57692308
758,FWC_23,Svidler Peter,7.230769231,6.88,GM,Van Foreest Jorden,3.692307692,6.93000001,GM,1,52.28402367,47.3344,49.74769231,13.63313609,48.02490014,25.58769234
759,FWC_23,Van Foreest Jorden,3.692307692,6.93000001,GM,Svidler Peter,7.230769231,6.88,GM,1,13.63313609,48.02490014,25.58769234,52.28402367,47.3344,49.74769231
760,FWC_23,Dubov Daniil,4.153846154,7.15999999,GM,Vocaturo Daniele,5.230769231,6.09000001,GM,0,17.25443787,51.26559986,29.74153842,27.36094675,37.08810012,31.85538467
761,FWC_23,Vocaturo Daniele,5.230769231,6.09000001,GM,Dubov Daniil,4.153846154,7.15999999,GM,0.5,27.36094675,37.08810012,31.85538467,17.25443787,51.26559986,29.74153842
762,FWC_23,Salem A.R. Saleh,4.615384615,6.61,GM,Daneshvar Bardiya,2.615384615,5.77,GM,1,21.30177515,43.6921,30.50769231,6.840236686,33.2929,15.09076923
763,FWC_23,Daneshvar Bardiya,2.615384615,5.77,GM,Salem A.R. Saleh,4.615384615,6.61,GM,1,6.840236686,33.2929,15.09076923,21.30177515,43.6921,30.50769231
764,FWC_23,Yu Yangyi,4.461538462,7.35000001,GM,Bacrot Etienne,6.153846154,6.61999999,GM,0.5,19.90532544,54.02250015,32.79230774,37.86982249,43.82439987,40.73846148
765,FWC_23,Bacrot Etienne,6.153846154,6.61999999,GM,Yu Yangyi,4.461538462,7.35000001,GM,0.5,37.86982249,43.82439987,40.73846148,19.90532544,54.02250015,32.79230774
766,FWC_23,Bluebaum Matthias,4,6.72000001,GM,Vidit Santosh Gujrathi,4.461538462,7.18999999,GM,0.5,16,45.15840013,26.88000004,19.90532544,51.69609986,32.07846149
767,FWC_23,Vidit Santosh Gujrathi,4.461538462,7.18999999,GM,Bluebaum Matthias,4,6.72000001,GM,0.5,19.90532544,51.69609986,32.07846149,16,45.15840013,26.88000004
768,FWC_23,Deac Bogdan-Daniel,3.384615385,6.93000001,GM,Nihal Sarin,2.923076923,6.88,GM,0.5,11.4556213,48.02490014,23.45538465,8.544378698,47.3344,20.11076923
769,FWC_23,Nihal Sarin,2.923076923,6.88,GM,Deac Bogdan-Daniel,3.384615385,6.93000001,GM,0.5,8.544378698,47.3344,20.11076923,11.4556213,48.02490014,23.45538465
770,FWC_23,Mamedov Rauf,5.384615385,6.36000001,GM,Nepomniachtchi Ian,5.076923077,7.78999999,GM,0.5,28.99408284,40.44960013,34.2461539,25.77514793,60.68409984,39.54923072
771,FWC_23,Nepomniachtchi Ian,5.076923077,7.78999999,GM,Mamedov Rauf,5.384615385,6.36000001,GM,0.5,25.77514793,60.68409984,39.54923072,28.99408284,40.44960013,34.2461539
772,FWC_23,Caruana Fabiano,4.769230769,7.81999999,GM,Yilmaz Mustafa,4.769230769,6.39000001,GM,0.5,22.74556213,61.15239984,37.29538457,22.74556213,40.83210013,30.47538466
773,FWC_23,Yilmaz Mustafa,4.769230769,6.39000001,GM,Caruana Fabiano,4.769230769,7.81999999,GM,0.5,22.74556213,40.83210013,30.47538466,22.74556213,61.15239984,37.29538457
774,FWC_23,Robson Ray,4.461538462,6.88999999,GM,Gadimbayli Abdulla,3.230769231,4.83000001,GM,0.5,19.90532544,47.47209986,30.73999996,10.43786982,23.3289001,15.60461542
775,FWC_23,Gadimbayli Abdulla,3.230769231,4.83000001,GM,Robson Ray,4.461538462,6.88999999,GM,0,10.43786982,23.3289001,15.60461542,19.90532544,47.47209986,30.73999996
776,FWC_23,Maghsoodloo Parham,3.538461538,7.18999999,GM,Donchenko Alexander,3.846153846,6.67999999,GM,1,12.52071006,51.69609986,25.44153843,14.79289941,44.62239987,25.69230765
777,FWC_23,Donchenko Alexander,3.846153846,6.67999999,GM,Maghsoodloo Parham,3.538461538,7.18999999,GM,0.5,14.79289941,44.62239987,25.69230765,12.52071006,51.69609986,25.44153843
778,FWC_23,Cheparinov Ivan,5.692307692,6.63000001,GM,Duda Jan-Krzysztof,3.846153846,7.32000001,GM,0.5,32.40236686,43.95690013,37.74000006,14.79289941,53.58240015,28.15384619
779,FWC_23,Duda Jan-Krzysztof,3.846153846,7.32000001,GM,Cheparinov Ivan,5.692307692,6.63000001,GM,0.5,14.79289941,53.58240015,28.15384619,32.40236686,43.95690013,37.74000006
780,FWC_23,Dominguez Perez Leinier,6.153846154,7.39,GM,Guseinov Gadir,5.692307692,6.61,GM,1,37.86982249,54.6121,45.47692308,32.40236686,43.6921,37.62615385
781,FWC_23,Guseinov Gadir,5.692307692,6.61,GM,Dominguez Perez Leinier,6.153846154,7.39,GM,0.5,32.40236686,43.6921,37.62615385,37.86982249,54.6121,45.47692308
782,FWC_23,Wojtaszek Radoslaw,5.538461538,6.76,GM,Schitco Ivan,3.076923077,5.07000001,GM,0,30.67455621,45.6976,37.44,9.467455621,25.7049001,15.60000003
783,FWC_23,Schitco Ivan,3.076923077,5.07000001,GM,Wojtaszek Radoslaw,5.538461538,6.76,GM,0,9.467455621,25.7049001,15.60000003,30.67455621,45.6976,37.44
784,FWC_23,Shevchenko Kirill,3.230769231,6.94,GM,Sarana Alexey,3.538461538,6.85,GM,0.5,10.43786982,48.1636,22.42153846,12.52071006,46.9225,24.23846154
785,FWC_23,Sarana Alexey,3.538461538,6.85,GM,Shevchenko Kirill,3.230769231,6.94,GM,1,12.52071006,46.9225,24.23846154,10.43786982,48.1636,22.42153846
786,FWC_23,Moussard Jules,4.307692308,6.54000001,GM,So Wesley,4.615384615,7.69,GM,0.5,18.55621302,42.77160013,28.17230774,21.30177515,59.1361,35.49230769
787,FWC_23,So Wesley,4.615384615,7.69,GM,Moussard Jules,4.307692308,6.54000001,GM,0.5,21.30177515,59.1361,35.49230769,18.55621302,42.77160013,28.17230774
788,FWC_23,Radjabov Teimour,5.538461538,7.47000001,GM,Santos Latasa Jaime,4.153846154,6.55999999,GM,0.5,30.67455621,55.80090015,41.37230775,17.25443787,43.03359987,27.24923073
789,FWC_23,Santos Latasa Jaime,4.153846154,6.55999999,GM,Radjabov Teimour,5.538461538,7.47000001,GM,0.5,17.25443787,43.03359987,27.24923073,30.67455621,55.80090015,41.37230775
790,FWC_23,Grandelius Nils,4.615384615,6.84000001,GM,Amin Bassem,5.384615385,6.94,GM,0.5,21.30177515,46.78560014,31.56923082,28.99408284,48.1636,37.36923077
791,FWC_23,Amin Bassem,5.384615385,6.94,GM,Grandelius Nils,4.615384615,6.84000001,GM,0.5,28.99408284,48.1636,37.36923077,21.30177515,46.78560014,31.56923082
792,FWC_23,Erigaisi Arjun,3.076923077,7.09999999,GM,Fedoseev Vladimir,4.307692308,6.76,GM,0.5,9.467455621,50.40999986,21.84615382,18.55621302,45.6976,29.12
793,FWC_23,Fedoseev Vladimir,4.307692308,6.76,GM,Erigaisi Arjun,3.076923077,7.09999999,GM,0,18.55621302,45.6976,29.12,9.467455621,50.40999986,21.84615382
794,FWC_23,Sindarov Javokhir,2.769230769,6.58999999,GM,Vachier-Lagrave Maxime,5.076923077,7.39,GM,0.5,7.668639053,43.42809987,18.24923074,25.77514793,54.6121,37.51846154
795,FWC_23,Vachier-Lagrave Maxime,5.076923077,7.39,GM,Sindarov Javokhir,2.769230769,6.58999999,GM,0,25.77514793,54.6121,37.51846154,7.668639053,43.42809987,18.24923074
796,FWC_23,Le Quang Liem,4.923076923,7.27999999,GM,Ponomariov Ruslan,6.153846154,6.64,GM,0.5,24.23668639,52.99839985,35.83999995,37.86982249,44.0896,40.86153846
797,FWC_23,Ponomariov Ruslan,6.153846154,6.64,GM,Le Quang Liem,4.923076923,7.27999999,GM,0.5,37.86982249,44.0896,40.86153846,24.23668639,52.99839985,35.83999995
798,FWC_23,Berkes Ferenc,5.846153846,6.15000001,GM,Vitiugov Nikita,5.538461538,7.20000001,GM,0.5,34.17751479,37.82250012,35.95384621,30.67455621,51.84000014,39.87692313
799,FWC_23,Vitiugov Nikita,5.538461538,7.20000001,GM,Berkes Ferenc,5.846153846,6.15000001,GM,0.5,30.67455621,51.84000014,39.87692313,34.17751479,37.82250012,35.95384621
800,FWC_23,Praggnanandhaa R,2.769230769,6.90000001,GM,Navara David,5.846153846,6.88999999,GM,1,7.668639053,47.61000014,19.10769234,34.17751479,47.47209986,40.27999994
801,FWC_23,Navara David,5.846153846,6.88999999,GM,Praggnanandhaa R,2.769230769,6.90000001,GM,0.5,34.17751479,47.47209986,40.27999994,7.668639053,47.61000014,19.10769234
802,FWC_23,Gledura Benjamin,3.692307692,6.45000001,GM,Nakamura Hikaru,5.538461538,7.87,GM,0.5,13.63313609,41.60250013,23.81538465,30.67455621,61.9369,43.58769231
803,FWC_23,Nakamura Hikaru,5.538461538,7.87,GM,Gledura Benjamin,3.692307692,6.45000001,GM,1,30.67455621,61.9369,43.58769231,13.63313609,41.60250013,23.81538465
804,FWC_23,Keymer Vincent,2.923076923,6.90000001,GM,Carlsen Magnus,5.076923077,8.35,GM,1,8.544378698,47.61000014,20.1692308,25.77514793,69.7225,42.39230769
805,FWC_23,Carlsen Magnus,5.076923077,8.35,GM,Keymer Vincent,2.923076923,6.90000001,GM,1,25.77514793,69.7225,42.39230769,8.544378698,47.61000014,20.1692308
806,FWC_23,Ivanchuk Vasyl,8.307692308,6.67,GM,Sanal Vahap,3.846153846,5.85000001,GM,0.5,69.01775148,44.4889,55.41230769,14.79289941,34.22250012,22.50000004
807,FWC_23,Sanal Vahap,3.846153846,5.85000001,GM,Ivanchuk Vasyl,8.307692308,6.67,GM,0.5,14.79289941,34.22250012,22.50000004,69.01775148,44.4889,55.41230769
808,FWC_23,Wang Hao,5.230769231,7.09,GM,Svane Rasmus,4,6.25,GM,0.5,27.36094675,50.2681,37.08615385,16,39.0625,25
809,FWC_23,Svane Rasmus,4,6.25,GM,Wang Hao,5.230769231,7.09,GM,0.5,16,39.0625,25,27.36094675,50.2681,37.08615385
810,FWC_23,Gukesh D,2.615384615,7.44000001,GM,Esipenko Andrey,3.230769231,6.82999999,GM,0.5,6.840236686,55.35360015,19.45846156,10.43786982,46.64889986,22.06615381
811,FWC_23,Esipenko Andrey,3.230769231,6.82999999,GM,Gukesh D,2.615384615,7.44000001,GM,0.5,10.43786982,46.64889986,22.06615381,6.840236686,55.35360015,19.45846156
